date,8 Open_Interest_All,9 Prod_Merc_Positions_Long_All,10 Prod_Merc_Positions_Short_All,11 Swap_Positions_Long_All,12 Swap__Positions_Short_All,14 M_Money_Positions_Long_All,15 M_Money_Positions_Short_All,56 56 Change_in_Open_Interest_All,57 57 Change_in_Prod_Merc_Long_All,58 58 Change_in_Prod_Merc_Short_All,59 59 Change_in_Swap_Long_All,60 60 Change_in_Swap_Short_All,62 62 Change_in_M_Money_Long_All,63 63 Change_in_M_Money_Short_All,73 73 Pct_of_OI_Prod_Merc_Long_All,74 74 Pct_of_OI_Prod_Merc_Short_All,75 75 Pct_of_OI_Swap_Long_All,76 76 Pct_of_OI_Swap_Short_All,78 78 Pct_of_OI_M_Money_Long_All,79 79 Pct_of_OI_M_Money_Short_All,120 120 Traders_Tot_All,121 121 Traders_Prod_Merc_Long_All,122 122 Traders_Prod_Merc_Short_All,123 123 Traders_Swap_Long_All,124 124 Traders_Swap_Short_All,126 126 Traders_M_Money_Long_All,127 127 Traders_M_Money_Short_All,CALIF CARBON CURRENT AUCTION - ICE FUTURES ENERGY DIV,CALIF CARBON 23 - ICE FUTURES ENERGY DIV,CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON ALLOWANCE V2022 - ICE FUTURES ENERGY DIV,CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 22 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 23 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2016 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIFORNIA CARBON ALLOWANCE VINTAGE 2015 - ICE FUTURES ENERGY DIV,AA_Vintage,AA_Clearing Price,AA_Floor Price,AA_Cleared Above Floor,AA_Percent above Floor,AA_BID Ratio,AA_HHI,AA_Allowances Purchased by Compliance Entities,AA_Volume of Allowances-State,AA_Volume of Allowances-Utility,AA_Revenue-State,AA_Maximum,AA_Minimum,AA_Mean,AA_Median,AA_Allowances Offered,AA_Allowances Cleared,Qualified Bidders(Total)_x,AA_Median allowance price,AA_Speculators Allowances Purchased,AA_Vintage of Purchase,AA_Compliance Entities Allowances Purchased,AA_Speculator Buy and Hold,CA_Vintage,CA_Clearing Price,CA_Floor Price,CA_Cleared Above Floor,CA_Percent Above Floor,CA_BID Ratio,CA_HHI,CA_Allowances Purchased by Compliance Entities,CA_Volume of Allowances-State,CA_Volume of Allowances-Utility,CA_Maximum,CA_Minimum,CA_Mean,CA_Median,CA_Allowances Offered,CA_Allowances Cleared,Qualified Bidders(Total)_y,CA_Median allowance price,Speculators Allowances purchased,Vintage of Purchase,Compliance Entities Allowances Purchased,Speculator Buy and Hold,Front,Benchmark,Auction Floor
2021-07-04,133752.0,26245.0,47486.0,12081.0,26953.0,72194.0,2114.0,5527.0,1200.0,2821.0,201.0,1289.0,1106.0,600.0,19.6,35.5,9.0,20.2,54.0,1.6,92.0,18.0,17.0,4.0,5.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.89,23.23,17.71
2021-07-05,133752.0,26245.0,47486.0,12081.0,26953.0,72194.0,2114.0,5527.0,1200.0,2821.0,201.0,1289.0,1106.0,600.0,19.6,35.5,9.0,20.2,54.0,1.6,92.0,18.0,17.0,4.0,5.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.89,23.23,17.71
2021-07-06,133752.0,26245.0,47486.0,12081.0,26953.0,72194.0,2114.0,5527.0,1200.0,2821.0,201.0,1289.0,1106.0,600.0,19.6,35.5,9.0,20.2,54.0,1.6,92.0,18.0,17.0,4.0,5.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.89,23.23,17.71
2021-07-07,139878.0,32760.0,48791.0,11961.0,32171.0,72273.0,1908.0,6126.0,6515.0,1305.0,-120.0,5218.0,79.0,-206.0,23.4,34.9,8.6,23.0,51.7,1.4,99.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,23.95,24.3,17.71
2021-07-08,139878.0,32760.0,48791.0,11961.0,32171.0,72273.0,1908.0,6126.0,6515.0,1305.0,-120.0,5218.0,79.0,-206.0,23.4,34.9,8.6,23.0,51.7,1.4,99.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,23.31,23.65,17.71
2021-07-09,139878.0,32760.0,48791.0,11961.0,32171.0,72273.0,1908.0,6126.0,6515.0,1305.0,-120.0,5218.0,79.0,-206.0,23.4,34.9,8.6,23.0,51.7,1.4,99.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.87,23.22,17.71
2021-07-10,139878.0,32760.0,48791.0,11961.0,32171.0,72273.0,1908.0,6126.0,6515.0,1305.0,-120.0,5218.0,79.0,-206.0,23.4,34.9,8.6,23.0,51.7,1.4,99.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,23.14,23.49,17.71
2021-07-11,139878.0,32760.0,48791.0,11961.0,32171.0,72273.0,1908.0,6126.0,6515.0,1305.0,-120.0,5218.0,79.0,-206.0,23.4,34.9,8.6,23.0,51.7,1.4,99.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,23.14,23.49,17.71
2021-07-12,139878.0,32760.0,48791.0,11961.0,32171.0,72273.0,1908.0,6126.0,6515.0,1305.0,-120.0,5218.0,79.0,-206.0,23.4,34.9,8.6,23.0,51.7,1.4,99.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,23.14,23.49,17.71
2021-07-13,139878.0,32760.0,48791.0,11961.0,32171.0,72273.0,1908.0,6126.0,6515.0,1305.0,-120.0,5218.0,79.0,-206.0,23.4,34.9,8.6,23.0,51.7,1.4,99.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,23.19,23.54,17.71
2021-07-14,144286.0,34520.0,49607.0,12011.0,34458.0,73879.0,1863.0,4408.0,1760.0,816.0,50.0,2287.0,1606.0,-45.0,23.9,34.4,8.3,23.9,51.2,1.3,98.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,23.1,23.47,17.71
2021-07-15,144286.0,34520.0,49607.0,12011.0,34458.0,73879.0,1863.0,4408.0,1760.0,816.0,50.0,2287.0,1606.0,-45.0,23.9,34.4,8.3,23.9,51.2,1.3,98.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.73,23.19,17.71
2021-07-16,144286.0,34520.0,49607.0,12011.0,34458.0,73879.0,1863.0,4408.0,1760.0,816.0,50.0,2287.0,1606.0,-45.0,23.9,34.4,8.3,23.9,51.2,1.3,98.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.7,23.17,17.71
2021-07-17,144286.0,34520.0,49607.0,12011.0,34458.0,73879.0,1863.0,4408.0,1760.0,816.0,50.0,2287.0,1606.0,-45.0,23.9,34.4,8.3,23.9,51.2,1.3,98.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.16,22.59,17.71
2021-07-18,144286.0,34520.0,49607.0,12011.0,34458.0,73879.0,1863.0,4408.0,1760.0,816.0,50.0,2287.0,1606.0,-45.0,23.9,34.4,8.3,23.9,51.2,1.3,98.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.16,22.59,17.71
2021-07-19,144286.0,34520.0,49607.0,12011.0,34458.0,73879.0,1863.0,4408.0,1760.0,816.0,50.0,2287.0,1606.0,-45.0,23.9,34.4,8.3,23.9,51.2,1.3,98.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.16,22.59,17.71
2021-07-20,144286.0,34520.0,49607.0,12011.0,34458.0,73879.0,1863.0,4408.0,1760.0,816.0,50.0,2287.0,1606.0,-45.0,23.9,34.4,8.3,23.9,51.2,1.3,98.0,19.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.24,22.67,17.71
2021-07-21,147731.0,32950.0,49902.0,11912.0,34557.0,75967.0,2338.0,3445.0,-1570.0,295.0,-99.0,99.0,2088.0,475.0,22.3,33.8,8.1,23.4,51.4,1.6,100.0,20.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.26,22.72,17.71
2021-07-22,147731.0,32950.0,49902.0,11912.0,34557.0,75967.0,2338.0,3445.0,-1570.0,295.0,-99.0,99.0,2088.0,475.0,22.3,33.8,8.1,23.4,51.4,1.6,100.0,20.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.28,22.75,17.71
2021-07-23,147731.0,32950.0,49902.0,11912.0,34557.0,75967.0,2338.0,3445.0,-1570.0,295.0,-99.0,99.0,2088.0,475.0,22.3,33.8,8.1,23.4,51.4,1.6,100.0,20.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.24,22.71,17.71
2021-07-24,147731.0,32950.0,49902.0,11912.0,34557.0,75967.0,2338.0,3445.0,-1570.0,295.0,-99.0,99.0,2088.0,475.0,22.3,33.8,8.1,23.4,51.4,1.6,100.0,20.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.23,22.7,17.71
2021-07-25,147731.0,32950.0,49902.0,11912.0,34557.0,75967.0,2338.0,3445.0,-1570.0,295.0,-99.0,99.0,2088.0,475.0,22.3,33.8,8.1,23.4,51.4,1.6,100.0,20.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.23,22.7,17.71
2021-07-26,147731.0,32950.0,49902.0,11912.0,34557.0,75967.0,2338.0,3445.0,-1570.0,295.0,-99.0,99.0,2088.0,475.0,22.3,33.8,8.1,23.4,51.4,1.6,100.0,20.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.23,22.7,17.71
2021-07-27,147731.0,32950.0,49902.0,11912.0,34557.0,75967.0,2338.0,3445.0,-1570.0,295.0,-99.0,99.0,2088.0,475.0,22.3,33.8,8.1,23.4,51.4,1.6,100.0,20.0,17.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.03,22.42,17.71
2021-07-28,132666.0,25079.0,39523.0,11890.0,34258.0,75501.0,2235.0,-15065.0,-7871.0,-10379.0,-22.0,-299.0,-466.0,-103.0,18.9,29.8,9.0,25.8,56.9,1.7,93.0,17.0,16.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.05,22.35,17.71
2021-07-29,132666.0,25079.0,39523.0,11890.0,34258.0,75501.0,2235.0,-15065.0,-7871.0,-10379.0,-22.0,-299.0,-466.0,-103.0,18.9,29.8,9.0,25.8,56.9,1.7,93.0,17.0,16.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.08,22.38,17.71
2021-07-30,132666.0,25079.0,39523.0,11890.0,34258.0,75501.0,2235.0,-15065.0,-7871.0,-10379.0,-22.0,-299.0,-466.0,-103.0,18.9,29.8,9.0,25.8,56.9,1.7,93.0,17.0,16.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.21,22.53,17.71
2021-07-31,132666.0,25079.0,39523.0,11890.0,34258.0,75501.0,2235.0,-15065.0,-7871.0,-10379.0,-22.0,-299.0,-466.0,-103.0,18.9,29.8,9.0,25.8,56.9,1.7,93.0,17.0,16.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.46,22.74,17.71
2021-08-01,132666.0,25079.0,39523.0,11890.0,34258.0,75501.0,2235.0,-15065.0,-7871.0,-10379.0,-22.0,-299.0,-466.0,-103.0,18.9,29.8,9.0,25.8,56.9,1.7,93.0,17.0,16.0,4.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,23.69,17.71,5.98,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,2024-09-01,7309500.0,897075.0,2021.0,23.3,17.71,5.59,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,2021-09-01,48101536.8,20843999.28,22.46,22.74,17.71
