date,index,8 Open_Interest_All,9 Prod_Merc_Positions_Long_All,10 Prod_Merc_Positions_Short_All,11 Swap_Positions_Long_All,12 Swap__Positions_Short_All,14 M_Money_Positions_Long_All,15 M_Money_Positions_Short_All,56 56 Change_in_Open_Interest_All,57 57 Change_in_Prod_Merc_Long_All,58 58 Change_in_Prod_Merc_Short_All,59 59 Change_in_Swap_Long_All,60 60 Change_in_Swap_Short_All,62 62 Change_in_M_Money_Long_All,63 63 Change_in_M_Money_Short_All,73 73 Pct_of_OI_Prod_Merc_Long_All,74 74 Pct_of_OI_Prod_Merc_Short_All,75 75 Pct_of_OI_Swap_Long_All,76 76 Pct_of_OI_Swap_Short_All,78 78 Pct_of_OI_M_Money_Long_All,79 79 Pct_of_OI_M_Money_Short_All,120 120 Traders_Tot_All,121 121 Traders_Prod_Merc_Long_All,122 122 Traders_Prod_Merc_Short_All,123 123 Traders_Swap_Long_All,124 124 Traders_Swap_Short_All,126 126 Traders_M_Money_Long_All,127 127 Traders_M_Money_Short_All,AA_Vintage,AA_Clearing Price,AA_Floor Price,AA_Cleared Above Floor,AA_Percent above Floor,AA_BID Ratio,AA_HHI,AA_Allowances Purchased by Compliance Entities,AA_Volume of Allowances-State,AA_Volume of Allowances-Utility,AA_Revenue-State,AA_Maximum,AA_Minimum,AA_Mean,AA_Median,AA_Allowances Offered,AA_Allowances Cleared,Qualified Bidders(Total)_x,AA_Median allowance price,AA_Speculators Allowances Purchased,AA_Compliance Entities Allowances Purchased,AA_Speculator Buy and Hold,CA_Vintage,CA_Clearing Price,CA_Floor Price,CA_Cleared Above Floor,CA_Percent Above Floor,CA_BID Ratio,CA_HHI,CA_Allowances Purchased by Compliance Entities,CA_Volume of Allowances-State,CA_Volume of Allowances-Utility,CA_Maximum,CA_Minimum,CA_Mean,CA_Median,CA_Allowances Offered,CA_Allowances Cleared,Qualified Bidders(Total)_y,CA_Median allowance price,Speculators Allowances purchased,Compliance Entities Allowances Purchased,Speculator Buy and Hold,Front,Benchmark,Auction Floor,Front_Weekly_min,Front_Weekly_max,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2016 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIFORNIA CARBON ALLOWANCE VINTAGE 2015 - ICE FUTURES ENERGY DIV,CALIF CARBON CURRENT AUCTION - ICE FUTURES ENERGY DIV,CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON ALLOWANCE V2022 - ICE FUTURES ENERGY DIV,week_idx
2019-01-08,1314.0,28583.0,15473.0,6000.0,850.0,13048.0,5600.0,0.0,1205.0,1585.0,-90.0,-1050.0,785.0,0.0,0.0,54.1,21.0,3.0,45.6,19.6,0.0,31.0,10.0,7.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.664285714285715,16.39142857142857,15.62,15.65,15.679999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2019-01-15,1321.0,31538.0,17577.0,7529.0,850.0,13274.0,5850.0,0.0,2955.0,2104.0,1529.0,0.0,226.0,250.0,0.0,55.7,23.9,2.7,42.1,18.5,0.0,37.0,13.0,9.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.634285714285713,16.318571428571428,15.62,15.62,15.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2019-01-22,1328.0,34413.0,20077.0,9229.0,850.0,13274.0,5850.0,0.0,2875.0,2500.0,1700.0,0.0,0.0,0.0,0.0,58.3,26.8,2.5,38.6,17.0,0.0,37.0,13.0,9.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.735714285714286,16.38714285714286,15.62,15.709999999999999,15.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2019-01-29,1335.0,34363.0,19602.0,9589.0,850.0,13974.0,6100.0,0.0,-50.0,-475.0,360.0,0.0,700.0,250.0,0.0,57.0,27.9,2.5,40.7,17.8,0.0,38.0,13.0,11.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.748571428571427,16.395714285714288,15.62,15.73,15.790000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2019-02-05,1342.0,36475.0,19892.0,10340.0,850.0,14208.0,6850.0,0.0,2112.0,290.0,751.0,0.0,234.0,750.0,0.0,54.5,28.3,2.3,39.0,18.8,0.0,40.0,14.0,11.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.762857142857143,16.364285714285714,15.62,15.75,15.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2019-02-12,1349.0,37547.0,19892.0,11566.0,850.0,14008.0,7650.0,0.0,1072.0,0.0,1226.0,0.0,-200.0,800.0,0.0,53.0,30.8,2.3,37.3,20.4,0.0,41.0,14.0,12.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.741428571428571,16.34857142857143,15.62,15.74,15.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2019-02-19,1356.0,47655.0,25068.0,16687.0,850.0,14018.0,7650.0,0.0,10108.0,5176.0,5121.0,0.0,10.0,0.0,0.0,52.6,35.0,1.8,29.4,16.1,0.0,43.0,14.0,13.0,4.0,4.0,5.0,0.0,2022.0,15.62,15.62,1.78,0.0,0.66,2312.0,0.816,9038000.0,0.0,141173560.0,17.11,15.62,15.88,15.709999999999999,9038000.0,5983000.0,86.0,15.76,1100872.0,4882128.0,990784.8,2019.0,15.73,15.62,0.11,0.006999999999999999,1.2099999999999997,563.0,0.93,58781463.0,22065941.0,58.35,15.62,16.21,15.86,80847404.0,80847404.0,86.0,15.84,5659318.28,75188085.72,5093386.4520000005,15.815714285714288,16.417142857142856,15.62,15.77,15.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2019-02-26,1363.0,47761.0,24714.0,15343.0,850.0,14418.0,8750.0,0.0,106.0,-354.0,-1344.0,0.0,400.0,1100.0,0.0,51.7,32.1,1.8,30.2,18.3,0.0,42.0,14.0,12.0,4.0,4.0,5.0,0.0,2022.0,17.145714285714284,15.62,1.78,0.09771428571428573,1.3628571428571428,1640.0,0.8442857142857143,9038000.0,0.0,154962965.7142857,23.872857142857146,15.62,17.63714285714286,17.03,9038000.0,8601571.42857143,92.0,17.302857142857142,1327042.857142857,7274528.571428572,1194338.5714285714,2019.0,17.204285714285714,15.62,1.5842857142857143,0.10145714285714287,1.4242857142857142,681.2857142857143,0.8708571428571429,46563333.0,21832972.14285714,72.62142857142858,15.62,18.395714285714288,17.214285714285715,68396305.14285715,68396305.14285715,92.0,17.434285714285714,8710162.004,59686143.13714285,7839145.8036,15.812857142857142,16.412857142857142,15.62,15.78,15.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2019-03-05,1370.0,51563.0,25656.0,16416.0,850.0,15618.0,9250.0,0.0,3802.0,942.0,1073.0,0.0,1200.0,500.0,0.0,49.8,31.8,1.6,30.3,17.9,0.0,47.0,16.0,12.0,4.0,4.0,5.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,15.93142857142857,16.51142857142857,15.62,15.89,15.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2019-03-12,1377.0,63252.0,30481.0,23971.0,1855.0,14643.0,9900.0,0.0,11689.0,4825.0,7555.0,1005.0,-975.0,650.0,0.0,48.2,37.9,2.9,23.2,15.7,0.0,51.0,17.0,12.0,4.0,4.0,5.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,15.982857142857142,16.592857142857145,15.62,15.97,15.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2019-03-19,1384.0,67611.0,29276.0,25116.0,2055.0,15063.0,12734.0,0.0,4359.0,-1205.0,1145.0,200.0,420.0,2834.0,0.0,43.3,37.1,3.0,22.3,18.8,0.0,52.0,17.0,12.0,4.0,4.0,5.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,16.06142857142857,16.669999999999998,15.62,15.98,16.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2019-03-26,1391.0,72198.0,30638.0,27477.0,1567.0,14888.0,14708.0,0.0,4587.0,1362.0,2361.0,-488.0,-175.0,1974.0,0.0,42.4,38.1,2.2,20.6,20.4,0.0,53.0,17.0,12.0,4.0,4.0,5.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,16.05,16.684285714285714,15.62,16.02,16.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2019-04-02,1398.0,62831.0,26317.0,23349.0,2750.0,17008.0,16781.0,0.0,-9367.0,-4321.0,-4128.0,1183.0,2120.0,2073.0,0.0,41.9,37.2,4.4,27.1,26.7,0.0,51.0,16.0,14.0,4.0,4.0,5.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,16.247142857142858,16.84,15.62,16.18,16.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2019-04-09,1405.0,69544.0,27750.0,27452.0,2155.0,17118.0,18341.0,0.0,6713.0,1433.0,4103.0,-595.0,110.0,1560.0,0.0,39.9,39.5,3.1,24.6,26.4,0.0,54.0,17.0,14.0,4.0,4.0,6.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,16.47,17.142857142857142,15.62,16.29,16.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2019-04-16,1412.0,70144.0,27570.0,26726.0,1384.0,17319.0,19326.0,0.0,600.0,-180.0,-726.0,-771.0,201.0,985.0,0.0,39.3,38.1,2.0,24.7,27.6,0.0,56.0,18.0,14.0,4.0,4.0,6.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,16.695714285714285,17.345714285714287,15.62,16.66,16.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2019-04-23,1419.0,74237.0,28020.0,28145.0,1083.0,17269.0,21126.0,0.0,4093.0,450.0,1419.0,-301.0,-50.0,1800.0,0.0,37.7,37.9,1.5,23.3,28.5,0.0,58.0,18.0,14.0,4.0,4.0,7.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,16.860000000000003,17.467142857142857,15.62,16.71,17.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2019-04-30,1426.0,72904.0,24738.0,25518.0,1169.0,17723.0,23736.0,0.0,-1333.0,-3282.0,-2627.0,86.0,454.0,2610.0,0.0,33.9,35.0,1.6,24.3,32.6,0.0,58.0,18.0,14.0,4.0,4.0,8.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,17.345714285714287,17.919999999999998,15.62,17.09,17.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2019-05-07,1433.0,82007.0,24989.0,29173.0,770.0,17093.0,27551.0,0.0,9103.0,251.0,3655.0,-399.0,-630.0,3815.0,0.0,30.5,35.6,0.9,20.8,33.6,0.0,60.0,19.0,15.0,4.0,4.0,9.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,18.057142857142857,18.59857142857143,15.62,17.72,18.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2019-05-14,1440.0,87708.0,25942.0,31840.0,1206.0,17594.0,29221.0,0.0,5701.0,953.0,2667.0,436.0,501.0,1670.0,0.0,29.6,36.3,1.4,20.1,33.3,0.0,58.0,18.0,15.0,4.0,4.0,8.0,0.0,2022.0,17.4,15.62,1.78,0.114,1.48,1528.0,0.8490000000000001,9038000.0,0.0,157261200.0,25.0,15.62,17.93,17.25,9038000.0,9038000.0,93.0,17.56,1364738.0,7673262.0,1228264.2,2019.0,17.45,15.62,1.83,0.11720000000000001,1.4599999999999997,701.0,0.861,44526978.0,21794144.0,75.0,15.62,18.76,17.44,66321122.0,66321122.0,93.0,17.7,9218635.958,57102486.04,8296772.3622,17.658571428571427,18.181428571428572,15.62,17.48,17.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2019-05-21,1447.0,88056.0,25337.0,31535.0,1206.0,16979.0,29506.0,0.0,348.0,-605.0,-305.0,0.0,-615.0,285.0,0.0,28.8,35.8,1.4,19.3,33.5,0.0,57.0,18.0,15.0,4.0,4.0,8.0,0.0,2022.0,16.85,15.62,1.23,0.0787,1.07,1369.0,0.711,9038000.0,0.0,152290300.0,25.0,15.62,17.61,17.05,9038000.0,9038000.0,94.0,17.18,2611982.0,6426018.0,2350783.8000000003,2019.0,17.16,15.62,1.5400000000000003,0.0986,1.49,623.0,0.872,44526978.0,21762537.0,58.35,15.62,17.86,17.25,66289515.0,66289515.0,94.0,17.35,8485057.92,57804457.08,7636552.1280000005,17.85,18.357142857142858,15.62,17.8,17.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2019-05-28,1454.0,97025.0,28312.0,43041.0,1257.0,15999.0,34183.0,0.0,8969.0,2975.0,11506.0,51.0,-980.0,4677.0,0.0,29.2,44.4,1.3,16.5,35.2,0.0,61.0,18.0,16.0,4.0,4.0,8.0,0.0,2022.0,16.85,15.62,1.23,0.0787,1.07,1369.0,0.711,9038000.0,0.0,152290300.0,25.0,15.62,17.61,17.05,9038000.0,9038000.0,94.0,17.18,2611982.0,6426018.0,2350783.8000000003,2019.0,17.16,15.62,1.5400000000000003,0.0986,1.49,623.0,0.872,44526978.0,21762537.0,58.35,15.62,17.86,17.25,66289515.0,66289515.0,94.0,17.35,8485057.92,57804457.08,7636552.1280000005,17.72714285714286,18.237142857142857,15.62,17.67,17.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
2019-06-04,1461.0,95926.0,25074.0,38347.0,754.0,16264.0,37558.0,0.0,-1099.0,-3238.0,-4694.0,-503.0,265.0,3375.0,0.0,26.1,40.0,0.8,17.0,39.2,0.0,59.0,18.0,16.0,0.0,4.0,8.0,0.0,2022.0,16.85,15.62,1.23,0.0787,1.07,1369.0,0.711,9038000.0,0.0,152290300.0,25.0,15.62,17.61,17.05,9038000.0,9038000.0,94.0,17.18,2611982.0,6426018.0,2350783.8000000003,2019.0,17.16,15.62,1.5400000000000003,0.0986,1.49,623.0,0.872,44526978.0,21762537.0,58.35,15.62,17.86,17.25,66289515.0,66289515.0,94.0,17.35,8485057.92,57804457.08,7636552.1280000005,17.835714285714285,18.277142857142856,15.62,17.82,17.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
2019-06-11,1468.0,99859.0,26018.0,41092.0,754.0,16039.0,40043.0,0.0,3933.0,944.0,2745.0,0.0,-225.0,2485.0,0.0,26.1,41.1,0.8,16.1,40.1,0.0,60.0,19.0,16.0,0.0,4.0,8.0,0.0,2022.0,16.85,15.62,1.23,0.0787,1.07,1369.0,0.711,9038000.0,0.0,152290300.0,25.0,15.62,17.61,17.05,9038000.0,9038000.0,94.0,17.18,2611982.0,6426018.0,2350783.8000000003,2019.0,17.16,15.62,1.5400000000000003,0.0986,1.49,623.0,0.872,44526978.0,21762537.0,58.35,15.62,17.86,17.25,66289515.0,66289515.0,94.0,17.35,8485057.92,57804457.08,7636552.1280000005,17.731428571428573,18.172857142857143,15.62,17.69,17.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2019-06-18,1475.0,101254.0,27388.0,42114.0,775.0,15533.0,40553.0,0.0,1395.0,1370.0,1022.0,21.0,-506.0,510.0,0.0,27.0,41.6,0.8,15.3,40.1,0.0,64.0,19.0,16.0,0.0,4.0,8.0,0.0,2022.0,16.85,15.62,1.23,0.0787,1.07,1369.0,0.711,9038000.0,0.0,152290300.0,25.0,15.62,17.61,17.05,9038000.0,9038000.0,94.0,17.18,2611982.0,6426018.0,2350783.8000000003,2019.0,17.16,15.62,1.5400000000000003,0.0986,1.49,623.0,0.872,44526978.0,21762537.0,58.35,15.62,17.86,17.25,66289515.0,66289515.0,94.0,17.35,8485057.92,57804457.08,7636552.1280000005,17.487142857142857,17.854285714285716,15.62,17.1,17.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
2019-06-25,1482.0,106442.0,27323.0,42629.0,925.0,15794.0,42029.0,0.0,5188.0,-65.0,515.0,150.0,261.0,1476.0,0.0,25.7,40.0,0.9,14.8,39.5,0.0,64.0,17.0,14.0,0.0,4.0,8.0,0.0,2022.0,16.85,15.62,1.23,0.0787,1.07,1369.0,0.711,9038000.0,0.0,152290300.0,25.0,15.62,17.61,17.05,9038000.0,9038000.0,94.0,17.18,2611982.0,6426018.0,2350783.8000000003,2019.0,17.16,15.62,1.5400000000000003,0.0986,1.49,623.0,0.872,44526978.0,21762537.0,58.35,15.62,17.86,17.25,66289515.0,66289515.0,94.0,17.35,8485057.92,57804457.08,7636552.1280000005,17.342857142857145,17.667142857142856,15.62,17.24,17.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
2019-07-02,1489.0,91747.0,23840.0,33665.0,718.0,19145.0,40169.0,0.0,-14695.0,-3483.0,-8964.0,-207.0,3351.0,-1860.0,0.0,26.0,36.7,0.8,20.9,43.8,0.0,64.0,17.0,15.0,0.0,5.0,9.0,0.0,2022.0,16.85,15.62,1.23,0.0787,1.07,1369.0,0.711,9038000.0,0.0,152290300.0,25.0,15.62,17.61,17.05,9038000.0,9038000.0,94.0,17.18,2611982.0,6426018.0,2350783.8000000003,2019.0,17.16,15.62,1.5400000000000003,0.0986,1.49,623.0,0.872,44526978.0,21762537.0,58.35,15.62,17.86,17.25,66289515.0,66289515.0,94.0,17.35,8485057.92,57804457.08,7636552.1280000005,17.634285714285713,17.882857142857144,15.62,17.43,17.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
2019-07-09,1496.0,91739.0,24038.0,33261.0,718.0,19151.0,40154.0,0.0,-8.0,198.0,-404.0,0.0,6.0,-15.0,0.0,26.2,36.3,0.8,20.9,43.8,0.0,65.0,18.0,15.0,0.0,5.0,9.0,0.0,2022.0,16.85,15.62,1.23,0.0787,1.07,1369.0,0.711,9038000.0,0.0,152290300.0,25.0,15.62,17.61,17.05,9038000.0,9038000.0,94.0,17.18,2611982.0,6426018.0,2350783.8000000003,2019.0,17.16,15.62,1.5400000000000003,0.0986,1.49,623.0,0.872,44526978.0,21762537.0,58.35,15.62,17.86,17.25,66289515.0,66289515.0,94.0,17.35,8485057.92,57804457.08,7636552.1280000005,17.768571428571427,18.017142857142858,15.62,17.58,17.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
2019-07-16,1503.0,95193.0,25989.0,34876.0,951.0,17546.0,39879.0,0.0,3454.0,1951.0,1615.0,233.0,-1605.0,-275.0,0.0,27.3,36.6,1.0,18.4,41.9,0.0,65.0,19.0,15.0,0.0,5.0,8.0,0.0,2022.0,16.85,15.62,1.23,0.0787,1.07,1369.0,0.711,9038000.0,0.0,152290300.0,25.0,15.62,17.61,17.05,9038000.0,9038000.0,94.0,17.18,2611982.0,6426018.0,2350783.8000000003,2019.0,17.16,15.62,1.5400000000000003,0.0986,1.49,623.0,0.872,44526978.0,21762537.0,58.35,15.62,17.86,17.25,66289515.0,66289515.0,94.0,17.35,8485057.92,57804457.08,7636552.1280000005,17.394285714285715,17.667142857142856,15.62,17.34,17.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
